800499811086729216,"Trump goaded into going low, Pence goes high. Remember that Pence has more to gain than anyone from Trump impeachme… ",0
800499813066248192,The ignorance of any &amp; all law that Donald Trump has not had to skirt his entire working life.,0
8.005E+17,Trump won tax breaks while donating tens of thousands to corrupt official ⏩   via,0
800499814119129088,I'm so sad watching Ben Carlson on Fox with Harris saying he doesn't want to take a position with Trump's cabinet but remain on the outside.,0
800499814890868741,Trump’s win spurs concerns that ad agencies are out of touch with consumers  🔓 #business,0
800499814379257856,#trump2016 Make Video (Trump About You)  #WisconsinPrimary #Wisconsin #Wisconsinpoll,0
800499815259869184,"Dr. Alveda King on Trump appointees labelled 'racist'
Getting real sick of the tired, old 'race card'. Enough!!… ",0
800499818204262405,It's hysteria. Muslims are slaughtering westerners on western soil all around the world but Trump is the problem? Yeah ok.,0
800499818401382401,"Ay that's all right, Trump. I want an apology from the cast of Hamilton too. Cuz they asses is overrated and they keep wasting my time.",0
800499818368040960,she supports trump and is racist and homophobic nobody knows a dinah anymore,0
800499819261415426,The Gathering Storm of Protest Against Trump  via,0
800499819588579328,Heil trump. You are scary and am sure you had your white hood cleaned and wearing it with pride,0
800499819592683520,Trump hosted SNL. It's no secret they're liberal. He needs to shut up &amp; focus his energy on more important things.,0
800499820930613248,Actor Rob Schneider has LEGENDARY response to anti-Trump protests  via,0
800499821454888960,TRUMP supporter,0
800499821241135104,Reining in Trump's reckless foreign policy - San Francisco Chronicle  News!,0
800499822168068096," whats more likely to happen.Trump turning into Hitler&amp;killing innocent Muslims(more than Obama).Or radicals killing 1,000s Americans?",0
800499819840081920,"Pastor Q of LA's Church Without Walls to packed interfaith group: ""We are here to resist"" Donald Trump. #iAmAmerica… ",0
800499823615111176,“You Are Amazing!” Donald Trump Wrote To Harry Reid In 2010  via,0
800499823887712257,"    It takes a big man to admit when you're wrong, Penn.  President Trump will MAGA.",0
800499824634318849,Clinton Popular Vote Lead Over Trump Now Exceeds 1.5 Million,0
800499826244796416,Wow Trump supporters say he tells it like it is &amp; he talks like we do. Can you imagine that guy running our nation? I can't,0
800499827247353860,Poll: 1 in 4 troops worried about Trump's orders,0
800499828040105984,"No credibility. Record crowd expected 5,000, a deal that nobody like fall to ignore Donald Trump CPAC 2013 ",0
800499827641446400,that's what she gets for voting for Trump,0
800499827935039488,"2013 gas attack in #Syria a 'false flag?': #MichaelFlynn, #Trump’s national security advisor at #RT10 

— RT (RT_co…",0
800499829478715392,"Armed Citizens are Patrolling Border with Mexico, Await Trump's Wall of Protection ",0
800499829998653440,Whoops  Anti Trump Protesters Run Into The Marines  via,0
800499831508606976,Meet the Dapper White Nationalist Who Wins Even if Trump Loses,0
800499832116969472,"Trump poised to violate Constitution his first day in office, George W. Bush’s ethics lawyer says ",0
800499832020299776,‘Get Over It!’: 79-Year-Old Trump Supporter Arrested for Allegedly Vandalizing Children’s Mural  via,0
800499832339075072,Turns out 3 million votes were illegal. So Trump actually won the popular vote too.,0
800499832980840448,I do hope that Trump realizes that getting dinged on SNL really isn't the end of the world. Happened 2 Hillary many times. Never whined.,0
800499832326492160,"  Ha! I got blocked by Trump troll  who fails to understand maths, facts or what commun… ",0
800499833907937280,"a trump supporter literally just tweeted at me yesterday ""I am more intelligent than you"" lmao",0
800499833937084416,"  Well off San Francisco ww: ""My husband's 4 Trump.""I asked y.She said""I don't get involved in politics."" 2016 ffs",0
800499834578796544,Trump Tweets Anti-Semitic Language – IMMEDIATELY Deletes It – Screenshot Captured (IMAGE)  via  Report,0
800499834826461184,Never thought I would fear our constitutional rights would be under fire. Perhaps we should encourage Trump to buy?,0
800499836416131072,This what I listen to when I want to feel hopeful for the future. Space is the place where Trump isn't president.,0
800499837208825856," ""JUSTICE IS COMING: Check out these tweets about Pizzagate by General Flynn, since named Trump's National Security…",0
800499838458544128,that would be trump  he has divided this country and you know it now the responsibility is on him,0
800499838978785286," ""Tom Brady and Bill Belichick voted for President Trump. Kaepernick sits down during the National Anthem. Of cours…",0
800499838915743745,"  If I see McCain walk up those steps to shake Trump's hand, I'll fall over from laughter. You are ALL fakes",0
800499838576160768,Dr Vivek Murthy: A Call for the Involuntary Commitment of Donald Trump - Sign the Petition!  via,0
800499841323253760,trump is going to pull the american companies out of ireland take it back to the states,0
800499843684777985,"We'd be lucky if Trump is like Mussolini. Can be worse, much worse",0
800499842610970624,"And why won't he release them? What is in Trump's taxes that he is so scared of the public knowing? 

We have a RIG… ",0
800499844406214661,Trump will sell the Statue Of Liberty and pocket the Money Before he claims America Bankrupt,0
800499844355735552,Trump is corrupt and will be impeached,0
800499845316431874,OBAMA'S PERVERTED BULLSHIT IS WHAT IS CRIPPLING OUR ECONOMY!! WE DO NOT WANT OBAMA'S PERVERTED FRIEND COOPER!! WE WANT TRUMP,0
800499845542752257,"Apparently because I: Am son of a cop:racist Vote for trump:xenophobic,homophobic sexist Doing nothing:mysoginistic elitest. Really people..",0
800499845949689856,"Prediction:

1️⃣artists condemn Trump at #AMAs

2️⃣Trump hate-tweets

3️⃣media covers tweets for days

4️⃣Trump gets away with more nonsense",0
800499846184632320," ""This twitter account is posting personal information about Trump Campaign donors. This is targeted harassment and…",0
800499845978988544,Dr Vivek Murthy: A Call for the Involuntary Commitment of Donald Trump - Sign the Petition!  via,0
800499846478237696,Mike Pence refuses to rule out torture in a Trump administration  via,0
800499849896558592,Donald Trump likely to ask Australia to send ship to South China Sea: ex-Defence official Peter Jennings | Australia,0
800499849745436672,i noticed Hannity hasn't been offered a position in the trump camp! b/c trump knows hannity is a jackass,0
800499850357809153,"Ex-POW &amp; torture survivor  puts Trump on notice: Revive #waterboarding, and you'll be fighting me. ",0
800499850370351106,Bipart STOP TRUMP 37 Elec Votes No Confidence Needed #Email    tell them vote conscience…,0
800499851221934080,"I really, really, really want the White House Correspondents' dinner to be Trump and an empty room. ",0
800499851167338497,Trump's America,0
800499851536592896,Conservatives Echo Trump And Demand Hamilton Cast Apologize To Pence  #7news #realnews,0
800499850789982208,"Fear of the government Donald Trump is assembling is not only rational but necessary,  writes… ",0
800499851985354752,"The nuclear codes will be swimming under water because, Trump will be on Twitter attacking celebrities, TV shows etc.",0
800499850928394240,"Fear of the government Donald Trump is assembling is not only rational but necessary,  writes… ",0
800499852253614080,lay off the crack pipe idiot!! It's President Trump now!! Get used to it,0
800499852639662080,"White Nationalists Celebrate ‘an Awakening’ After Donald Trump’s Victory, via  ",0
800499850479423488,#ChrisChristie may get Interior appt in #Trump admin.Expect news on jobs for #RudyGiuliani and Muslim registry advo…,0
800499853113561088,"No, we do need to change who we are! We need to define our positions, morals &amp; values and stick to them! Not sell them to trump",0
800499853243531264,Too bad McCain didn't have the balls to stand up to Trump before election. #GOP doesn't exist anymore #safetypin,0
800499854124417024,"Mike Pence Refuses To Rule Out Torture In A Trump Administration #NotMyPresident #ShitsAboutToGetReal
 ",0
800499853973327872,Hundreds protest after swastikas and 'Go Trump' appear in NY park  #donaldtrump #notmypresident,0
800499854141169664,Just watched an Arnold documentary. Trump copied everything he said.,0
800499855575678976,Conservatives Echo Trump And Demand Hamilton Cast Apologize To Pence  #primenews #breakingnews,0
800499855520972800,"It's really sad--the First Family refuses to move to the White House.  And as a practical matter, a traffic nightma… ",0
800499858192928773,".Obama has a New House in DC, only few blocks from WH.  Expect him to be an Activist confronting Trump after leavin… ",0
800499858335498240,Donald Trump: Melania and Barron will not move to the White House initially,0
800499858587189248,sungairapat: AFP Hundreds protest as swastikas and ‘Go Trump’ appear in NY park,0
800499859652386817,"  got OVER 3.1 MILLION more votes IN CALIFORNIA than Donald J. Trump! 

C'MON MAN do ur HOMEWORK B4 MORE RANTS!",0
800499859216183296,"I agree with little the Trumpers said/did at the Trump rallies. When they chanted "" sucks"" my reaction was ""Yes… ",0
800499861997125632," no, I've got plenty of other issues with trump.",0
800499862668267520,There usually are and it's a big reason Trump pulled in so many Dems/Indies and Cons. He has positions that appeal…,0
800499862819270656,"My fear is that a lot of Americans view trade wars as one sided, and when countries retaliate, as they inevitably will, Trump will use that",0
800499862919729152,First thing Trump needs to do is pull the $$$ we R spending on Muslim countries that hate us!,0
800499863922167808,apparently it's only freedom of speech if Trump says it,0
800499864262111232,Trump University was a fraud.,0
800499864815759361,They r ignorant +uninformed b/c Trump's daughter is JEWISH! He reaches out 2 LGBTQ + is fine w/gay marriage.Protest…,0
800499865205739520,sickening..we need Trump,0
800499865432178688,"If you want to watch   be my guest

But I wont reward any media that helped Trump get elected

I love my country too much for that",0
800499866182914049,The GOP has failed miserably and the GOP that did not support Trump which includes You,0
800499866690428928,#primenews #whenireadthenews Conservatives Echo Trump And Demand Hamilton Cast Apologize To Pence,0
800499866782683136,Lou you at wrong is is a tactical withdrawal 4 Trump collapse,0
800499866657062913,"Former HuffPo Writer David Seaman:
GET 'EM, DONALD TRUMP: PizzaGate Is Real, Hillary's SICK! 
 via ",0
800499867705602049,"Director Of The NSA Goes ROGUE, Travels To Meet Trump Amid Calls For His Ousting - Daily Caller ",0
800499867340697600,TV Reporter Fired For Celebrating Trump Victory On Her Private Facebook Page,0
800499867877605376," TRUMP IS GOING TO BE THE MOST EXPENSIVE PRESIDENT EVER, ALL THAT SECURITY. AND MOST OF ALL WERE SCARED OF ANOTHER WAR.",0
800499867437015040,"Trump and Bannon WANT to crash the economy. Their words, not mine. Why? Makes people compliant. #Trumps4thReich ",0
800499867973980160,Conflicts of Interest With Trump’s Businesses Are Already Occurring,0
800499868263448576,Why are you here? Go cheer for your racist sexual predator.TRUMP,0
800499869219749890," there is more to that quote. I'm the furthest from a Trump administration fan, but make sure to critic the bad things.",0
800499869198598145,FINALLY some justice for Trump supporters.  About fucking time.,0
800499868968112129,Trudeau says he will miss Obama as APEC leaders look for way around Trump on trade,0
800499871799119872,Putin Says Trump Confirmed Willing to Mend Ties  #Newsmax via,0
800499872981917696,More like the trump family economy,0
800499874420518912," Since the Obama's are staying in DC, can't they just stay in the WH.  I'm sure they'll be happy to pay Trump rent.",0
8.005E+17,wa wa wa the real pig lost and trump won . ( get over it ) .,0
800499874198192128,"Trump's White House transition also aims at party unity, mending fences | 

",0
800499875393605632,United #Airlines #pilot bans Trump talk on #flight after passengers argue -  :,0
800499875557175296,Donald Trump is a fake Christian. He is a disgrace.,0
800499873925603328,Trump’s new adviser is seriously scary,0
800499876974956545,"Obama in Peru: America Has Often ‘Fallen Short of Our Ideals’. 
 can't wait for Trump to erase you're stain...",0
800499876823826432,Trump Met With Business Partners Days After Winning The Election  via,0
800499877444657152,Clay County KY; a window into the devastation of Trump,0
800499877910224896,Trump’s CIA Director Pick Thinks Using Encryption ‘May Itself Be A Red Flag’  via,0
800499878434586628,Alec Baldwin portrayed Trump on SNL as unprepared for the presidency. Trump fired back on Twitter.,0
800499877587324929,BREAKING: TRUMP JUST POINTED TO SHERIFF CLARKE AND GAVE HIM THE SURPRISE OF HIS LIFE!  #MAGA,0
800499880233992192,I liked a  video from   Trump &amp; Hillary Perform a Duet!,0
800499880603029504,Just wait you SOB TRUMP,0
800499881823576064," GREAT COMBACKS to Trump Shade. YOU are so good on SNL, and so close to him, he knows it and gets his goat! Yay!",0
800499881706188800,"Federal judge at citizenship ceremony: If you don't like Trump, then leave ",0
800499881743974400,"Donald Trump confirms that wife Melania and son Barron will stay in New York after the presidential inauguration,SOB",0
800499883539099650,"Director Of The NSA Goes ROGUE, Travels To Meet Trump Amid Calls For His Ousting - Daily Caller ",0
800499883241132033,"In Startling Note, Goldman Warns Economy Shifting ""Into Disequilibrium"" Under Trump, Increasing…  #Banking #Finance",0
800499884042264577,Meanwhile trump acts like a spoiled child and begs for safe space.,0
800499884931608576,"Stephen Colbert and John Oliver on the election, life under Donald Trump - Entertainment Weekly ",0
800499885350862848,"THIS RACIST, SEXIST MAN MIGHT BE TRUMP'S ATTORNEY GENERAL

    ",0
800499887729213440,"Saturday Night Live' Cold Open: Alec Baldwin Returns as Donald Trump, Asks Pence About 'Hamilton' - Us Weekly ",0
800499889071267840,"1 Gula (gluttony), 2 Luxuria/Fornicatio (lust, fornication), 3 Avaritia (greed), 4 Superbia (pride), 8 Acedia (slot… ",0
800499889146826753,Because  really cares about using the taxes of hardworking white Americans wisely. #MAGA,0
800499889209835520,"""Donald Trump is not an outlier; he is a culmination, a logical conclusion of the rhetoric and tactics of the Repub… ",0
800499889616490496,Why did you not support Bernie? He would have beat Trump. Climton was too flawed and had no message.,0
800499890250010625,"Trump demands ""Hamilton"" cast apologize; cast refuses ",0
800499890405056512,I am fearful that trump is just playing us.,0
800499890434490372,Jared Kushner got a nose job and hired Bannon. He is as Jewish as Trump is benevolent! #JewishResistance,0
800499893366386692,God forbid they try to get a job down here! He will build a dome to keep them out.,0
800499894393958400,A few things Trump could do to unite us (if he really wanted to):,0
800499896155512832,That's all of that Trump support showing,0
800499897954811904,"Ubiñas: This Thanksgiving, don't play nice with the racist, sexist, misogynist Trump voters ",0
800499898831409152,"Trump's words themselves are more often than not fake news, because you can't believe a word that comes out of his mouth. No integrity.",0
800499899666198533," It will become much, much worse. I see the DOJ investigations halted. Trump campaigned on supporting the police.",0
800499899733114883,HE DID WIN PRESIDENT OMG I CONFIRMED IT IN OCTOBER,0
800499900337242112,"Not even president yet, and Donald Trump is losing... ",0
800499900752371712,"  you really think dolphins are a top 10 team? Let me guess, you think trump will make America great again too? LMAO",0
800499901364862976,Working 4 the people more than Trump will.  The CoolAid didn't kill u but sure killed ur brain,0
800499901733945344,Melania Trump choosing not to move to the White House insults all Americans #unacceptable,0
800499902014955520,Queen of England Invites The Trump Family to London! – ( dear Donald: I would snub the old hag if I were you),0
800499900697939968,No Hate Crime Charges For Black Thugs Who Attacked White Trump Supporter  #MAGA,0
800499903029977088,*Trump voters are racists! Join the revolution!* #Costa,0
800499903021674496,These trump supporters are so dumb it's unbelievable,0
800499902988120064,"Getting my money's worth from the NYTimes. ""The Right Way to Resist Trump"" ",0
800499904950845440,Yes the President Elect had to do the freaking liberal presses job no wonder America has stopped listening to them.,0
800499905475158017,Climate Change in Trump’s Age of Ignorance #climatechange #stoptrump,0
800499909015273473,Are you really surprised that Kanye acted like that? He's a trump supporting egotistical asshat.,0
800499908537094144,"For foreign diplomats, Trump hotel is place to be #conflictofinterest ",0
800499908944023552,"This article makes one thing clear to those who didn't know it already: Trump doesn't get economics.
",0
800499909182881793,"Trump's Hamilton baiting distracts from transition 'scandals', experts say

",0
800499909443067904,It's called free speech and Trump is stumping on it.This is just the beginning.The cast need not apologize.,0
800499909744955394,Trump confirms Giuliani as a candidate for secretary of state and ‘other things…  #fb,0
800499909862494208,I hope so. Obama has wrecked so many things. It will only show him to be the petty man he is.,0
800499910189715458,Yes but I recall from watching GOP convention that Trump campaign theme song was You Can't Always Get What You Want,0
800499910550241280,President elect Trump          Stop tweeting.  It's time to act presidential.,0
800499910252457984,"Google trends for google search terms ""impeach trump"" by time, location, popularity  - ",0
800499911234060288,Russian President Putin says Trump confirmed willing to mend ties,0
800499911552811008,A scramble to assess the dangers of president-elect’s global business empire: Trump’s…  #fb,0
800499911863259136,Blacks for TRUMP SHOCKER !  You won't see this on TV,0
800499914786611201,"WeAreChange 11/20/16
What You Need To Look Out For With President Donald Trump
",0
800499915977854976,You're a trump supporting muslim. I think his supporters are gonna be coo with u too,0
800499916644564992,Trump Plans To Ban Controversial Flashlight! Manufactures Gives Away Inventory For FREE -,0
800499918058246144,President-elect Trump agreed to $25 million fraud settlement because he was too busy to fight the charges ... tweeting about SNL &amp; Hamilton.,0
800499917596819456,"Melania And Barron Trump To Stay In New York, Won't Move To White House With Donald, for now.  ",0
800499918502850560,Fun responses from Trump diehards on the article I shared about Jared Kushner,0
800499917915652096,"Trump Met With His Indian Business Partners Last Week, Raising Pay-to-Play Fears  ",0
800499919840636928,"Trump’s Meeting with Business Partners Hints at How Presidency May Benefit His Ventures, via  #TrumpCon  ",0
800499920226684928,The left is so desperate. The few claims that Trump supporters are violent have all been disproven,0
800499921031827457,"8yrs ago, I was the one telling ppl China wld not overtake US as global leader. Past 8 days undid all of that. ",0
800499920436199424,Trump Senior Counselor Stephen K. Bannon Reveals His 'Dark Side' in Interview--And He Pulls No Punches,0
800499922910855168,Every time I see a Donald trump tweet I think he is literally joking because he is that fucking stupid,0
800499923644878849,The police don't leave criminals to die here either. Or they didn't until Trump presidency...,0
800499924517482504,Obama needs 1 hour to answer 3 questions. And it's not due to him being thoughtful. It's b/c he's a borderline moro…,0
800499924630667265,"Visiting Mr. #Trump with my friends checking how things are going. 
#manhattan #nyc #trumptower… ",0
800499924588634112,"those with barely two braincells to rub together could easily see Pence as the ""lesser of two evils"" (misnomer), as Trump does angry kid.",0
800499924626391040,"Totally Trump's type: born rich, family of white-collar criminals, hellbent on revenge. Sound familiar?… ",0
800499926811742208,"#HesNotMyPresident  2 TRUMP voters that want a WHITE AMERICA, bad news YOU WON'T BE GETTING ONE, settle for a WHITE CHRISTMAS!",0
800499928518815744,"It's that arrogance that helped get Trump elected. Keep it up,  ",0
800499928850120709,So is Trump at least going to have his Twitter privileges revoked? Please?,0
800499928015306752,Clinton Cash' author now warns Trump about same ethical red flags,0
800499929437405184," Yeah, this idea that Trump is an evil genius with a grand plan to distract is silly. He's just impulsive &amp; childish.",0
800499929621745664,"Kanye West Calls Out Beyoncé and Praises Trump in Onstage Tirade 
People ""looked shocked"" --he left after 3 songs.",0
800499929734987776,Fuck this dude.Trump,0
800499931718918144,#1) Building was sanctioned to be built long before Trump announced candidacy. #2) Not illegal to keep business,0
800499932843143169,good. It's about time they started protecting the Trump supporters.,0
800499932624867329,"  
Trump collaborated with Putin during camp? disqualifying.",0
800499930968096768,"Obama: ""I'll examine it when it comes"" if I need to speak out during Trump's presidency  ",0
800499933354790912,Jewish supremacist radical George Soros fighting Trump  #MAGA,0
800499933103071233,Once terrified hedge fund managers warm to trump #news #market #business,0
800499934906712066,Trudeau tries to ease nerves over relationship with U.S. under Trump,0
800499934139154433,it doesn't surprise me that you talking about the Clinton Foundation instead of Trump's business dealings,0
800499935539961859,Seems like an odd business decision since the left claim the rest of the world is fearful of Trump/,0
800499935934234624,is the worst president in history and it's not even close. #CarterIsRelieved,0
800499936005455872,Trump tower is a replique of Pacific Sanctum HQ ...,0
800499939298177024,He has been wrong on EVERYTHING. He still thinks some one cares what he thinks.,0
800499940686446592,"  Who felt ashamed of saying publicly they would vote Trump, though depressed Dem turnout definitely a factor too",0
800499942603231232,HILARIOUS: SNL Mocks #SJWs Living in a Post-Trump Bubble  via,0
800499942926204928,You don't like Trump out of ignorance and being misinformed remove yourself from your bubble of delusion,0
800499943878393856,"Honorable , have you considered that if her heinous highness HRC won, she'd have trumped up charges on you like Obama? #Trump",0
800499944255787008,"The American Media Anti Trump Awards will be starting soon. 

 #AMAs",0
800499941827379200,Keep getting followed by this account. Can't decide if that is Trump hair or a croissant.,1
800499944864051200,"  no doubt about it  ,  foreign  policy is going to be based on trump's personal gain !!!",1
800499944608010241,"Reince on Trump U Settlement: We Don’t Want a ‘Distraction’

-Trump preyed on the most vulnerable Americans. ",1
800499945329590272,"Have danced with Trumpé, dallied with Trumpkin, had flings with other riffs, but it's #Trumperdink for me now. We know art when we see it.",1
800499945958739968,Oh lovely another trump support bitching at me about my opinions on trump.,1
8.005E+17,They all decided to match apart from the trump supporter..,1
800499946822713344,All of those Trump supporters who drop $1000 a ticket at musicals have to boycott Hamilton?!?! I think Hamilton will be fine.,1
800499946839359488,(2/3) is EXACTLY why Trump's supporters voted for him.  They didn't like being dismissed as being too stupid,1
800499946650628097,she's out of touch with American women. I can't wait for Trump's inauguration!!,1
800499945509769217,The Wall Of Trump sets the stage of the Howard County Md Trump Pence Victory Party. #MAGA,1
800499949125312512,Voting Rights in the Age of Trump,1
800499947309125632,Trump supporters are protesting Starbucks by...buying Starbucks.,1
800499949884608512,"Pence: It wasn't that big of a deal…
Trump: I've got this, Mikey. AND I HEARD YOUR SHOW SUCKS!!!",1
800499950627016706,Trump whining about SNL. Could it be that he uses the word P****Y b/c he is one?   via,1
800499950912040960,that's probably how some people would have reacted if trump won.,1
800499950442319872,"On reflection, this is insulting to drag queens -- who, unlike Fox News Trump stans, know that if you can't take th… ",1
800499951692345349,Paris Hilton and Kanye West support trump yet Arianators have needles in their asses over Lindsay saying she had too much makeup on.,1
800499951599947776,youre husband voted for trump! Bye,1
800499954057957376,"The Guardian: ""Vote Shaming Trump supporters is fair. What they have done is shameful."" #TolerantLeft strikes again… ",1
800499954594803712,"Maybe dissecting a show about amoral ruthless narcissists who treat women like props will help us heal?
#westworld

 ",1
800499956146577408,Trump really reminds me of kpop stan twitter seriously. A prime example 🌈💧,1
800499956805046274,"Give them a double portion, they didn't just hurt him, they hurt all of us, make sure they learn how wrong they wer… ",1
800499957761351682,Barack Obama Rap Song Dissing Donald Trump,1
800499959015546882,"   I know, but aren't trump fans like that? Vulgar fools! If it continues I will block!",1
800499959623798784,"""Christian, you willingly chose a leader who said he would grab a woman by the genitalia. You've lost moral high gr… ",1
800499959934107648," ...And 'YES', if you voted for trump, you are a racist.",1
800499960303095809,🇺🇸 #Trump: #socialmedia tweets seem to be the way to keep up with the (soon to be) most powerful man in the world..…,1
800499960823377920,We're about to test just how incompetent one can be and still be appointed to run a government under a Trump admini…,1
800499960949055488,Well we know he can defeat Trump U students.,1
800499961695567872," I'm not a Trump fan, but at this point I'm all for giving him a shot and seeing what happens",1
800499961880199168,"You're doing journalism wrong, : Placing blame on the exploitative business partners, and not on Trump DOIN… ",1
800499962559594496,"Remember when #Trump said, ""I, alone, can fix it""? Why bring on all these appointments then, ? Get in there &amp; do it. Alone.",1
800499962962395136,Trump and his family have donated thousands to the man who’s now the most powerful Dem in DC  via,1
800499963209904131,PLZ TAL KTO YOUR CELEB FRIENDS AND PROTEST AGAINST HATE/VOTE HIM OUT/CALL REPS/TRUMP=HATE. LUV U ADAM,1
800499959271305216,Thousands march in #sanrafael to protest Trump. March has moved down 4th street to Court St.,1
800499964208103424,Nope. I vehemently condemn them all and have since before the election. Difference is Trump called for violence &amp; promotes hate.,1
800499964535275521,"     ""Love Trump's Hate"" #quote ~Liberal Hypocrites~",1
800499965344628737,"In Startling Note, Goldman Warns Economy Shifting “Into Disequilibrium” Under Trump, Increasing Recession Odds  $GLD",1
800499965869101057,"Trump gets the Hatelympics Gold, but guess who gets the the Silver! ",1
800499965143425024,The $25MM Trump paid to settle the fraud case definitely blurred the line on his innocence.,1
800499966800228352,Wall Street is worried Trump may bring back an economic disaster from the 1970s.,1
800499966384799744,Respect for ALL citizens including Trump supporters,1
800499969815887872,Popovich committed flagrant foul on Trump - San Antonio Express-News,1
800499970780430336,...But the American people and by extension President Elect Trump do not!,1
800499973221556224,Who the fucks going to live there if Trump wants to stay at home on the weekends?,1
800499972668002305,STOP CONCERN TROLLING. Trump knows what he's doing. Mitt Romney is a great pick for Secretary of State. Here's why.…,1
800499977457778688,White Nationalists Celebrate ‘an Awakening’ After Trump’s Victory: a win for #FraudsterInChief,1
800499973582360577,My petition to President-Elect Donald Trump,1
800499979727077376,In Trump's name. Trump stays silent.,1
800499979064397825,Trump's Saudi Oil Ban Is An 'Empty Threat'  $CVX $USO $XOM,1
800499979878100993,#Trump not even in office yet and #WWE already has a German announce team. Coincidence!?! #SurvivorSeries,1
800499980100173824,deport Trump,1
800499981660647424,"Retweeted The New York Times ():

Alec Baldwin portrayed Trump on SNL as unprepared for the presidency.... ",1
800499981329149952,"Trump got mad ⚡️ “Alec Baldwin fires back at Trump's critical SNL comments”

",1
800499982654705664,Anti-anti Trump? Because he called out both sides?,1
800499983371771905,"In Startling Note, Goldman Warns Economy Shifting ""Into Disequilibrium"" Under Trump, Increasing Recession Odds ",1
800499984315613184,I am certain that Trump &amp; Assoc are pleased by the harassment he has encouraged.,1
800499986198855680,"#AlecBaldwin returns to SNL as #DonaldTrump, real Trump is not amused | #TorontoStar  ",1
800499987763314692,Melania and Barron Trump aren't moving to the White House right away,1
800499987796766720,Peter Thiel has created a secret database to vet potential Trump hires  via,1
800499987834552320,"Twitter, Inc: Demand Twitter remove Donald Trump's Twitter account - Sign the Petition! ",1
800499988262481921,they said that about trump. Cobbling together the votes will be much easier.,1
800499978921766912,Listen (not watch) to this  interview.  just screams rage &amp; unprofessionalism. #Milo won 😦,1
800499988635619328,United they stand: Pence tries to end 'Hamilton' drama while Trump stokes flames ##boycottHamilton.,1
800499989499744256,"Gays can be reformed, just like arsonists, Trump's new domestic policy adviser has said ",1
800499989608689664,He better say that- He lost his own Campaign because he CHOKED! Everything changes when they see what Trump means!…,1
800499990602846208,Trump's response to the Hamilton cast is scary. Presidents don't attack private citizens for exercising their free speech.,1
800499990430760960,Sharon Jones suffered a stroke after watching Election results: “She was blaming Trump for the whole thing”: R&amp;B…,1
800499991298965504,Students Fake Trump's Assassination And It's OK. Try This On Obama And It's RACIST  via,1
800499992108658692,me also with Donald trump,1
800499992700080128,"US friends, what on earth is going on? This man should not even be allowed to begin his service as President ",1
800499992435818496,Trump Embarrasses Himself and Our Country,1
800499992108486656,"Why not remove the fake Hillary majority argument? Poof! No more protesters.
#maga #trump #tcot… ",1
800499993874407425,"Trump poised to violate Constitution his first day in office, George W. Bush’s ethics lawyer says ",1
